3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,3,4,3,3,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,59,60,59,60,59,31,32,31,59,60,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,87,88,87,88,87,3,4,3,87,88,
4,3,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,59,60,59,60,59,60,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,59,60,59,60,59,31,32,31,59,60,
32,31,59,60,59,60,59,60,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,87,88,87,88,87,88,3,4,3,59,60,59,60,59,60,59,60,59,60,3,4,3,60,59,60,59,60,59,3,4,3,4,3,4,3,4,87,88,87,88,87,88,87,88,87,88,
4,3,87,88,87,88,87,88,60,59,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,59,60,59,60,59,60,59,60,59,31,32,31,32,60,32,31,32,31,32,31,32,59,60,59,60,59,60,31,32,31,87,88,87,88,87,88,87,88,87,88,31,32,31,88,87,88,87,88,87,31,32,31,32,31,32,31,32,59,60,59,60,59,60,59,60,59,60,
59,60,59,60,59,60,59,60,88,87,3,4,3,4,3,4,3,3,4,60,59,60,59,60,59,60,59,4,3,4,3,4,3,87,88,87,88,87,88,87,88,87,3,4,3,4,88,4,3,4,3,4,3,4,87,88,87,88,87,88,87,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,3,4,3,4,3,4,3,4,87,88,87,88,87,88,87,88,59,60,
87,88,87,88,87,59,60,59,60,59,59,60,59,60,59,60,59,31,32,88,87,88,87,88,87,88,87,3,4,3,4,3,60,59,60,59,60,59,60,59,60,59,31,32,31,32,60,59,60,59,60,59,60,59,59,60,59,60,59,60,59,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,87,88,
59,60,59,60,59,87,88,87,88,87,87,88,87,88,87,88,87,3,4,60,59,60,59,60,59,60,59,31,32,31,32,31,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,59,59,60,
87,88,87,88,87,59,60,59,60,59,59,60,59,60,59,60,59,60,60,59,60,59,60,59,60,59,60,3,4,3,4,3,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,87,88,87,88,87,88,87,88,5,6,5,6,5,5,6,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,87,87,88,
59,60,59,60,59,88,87,88,87,88,87,88,87,88,87,88,87,88,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,5,5,6,63,64,63,64,33,34,87,88,87,88,87,88,87,88,87,88,87,88,87,5,6,5,6,5,6,5,6,59,60,59,
59,60,59,60,59,60,59,60,59,87,88,87,88,87,88,87,88,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,59,60,59,60,59,60,33,34,91,92,91,92,63,5,59,60,59,60,59,60,59,60,59,60,59,60,5,33,34,33,34,33,34,33,5,87,88,87,
87,88,87,88,87,88,87,88,87,59,5,6,5,6,5,59,60,87,88,87,88,87,88,87,88,87,5,5,6,5,6,5,5,6,5,6,5,87,88,87,88,87,88,5,5,6,5,6,5,5,6,60,59,60,59,60,5,6,5,6,5,6,5,88,87,88,5,6,5,6,63,64,113,64,63,5,6,88,87,88,87,88,87,88,87,88,87,88,33,63,64,63,64,63,64,63,33,59,60,59,
5,6,5,60,59,60,59,5,6,5,33,34,33,34,33,5,6,5,60,59,60,59,60,59,60,59,33,34,63,64,63,64,33,34,33,34,33,60,59,60,59,60,59,33,33,34,33,34,33,33,34,88,87,88,87,5,6,63,64,63,64,63,5,60,59,60,33,34,33,63,64,113,114,63,64,33,34,60,59,60,59,60,59,60,59,5,6,5,5,91,92,91,113,114,92,91,5,87,88,87,
33,34,5,6,5,6,5,33,34,33,34,63,64,63,64,33,34,5,6,5,6,5,5,6,5,6,5,6,91,92,91,92,63,64,63,64,5,6,5,88,87,88,87,5,63,64,63,64,63,5,5,60,59,60,59,33,34,91,92,91,92,91,5,88,87,88,5,6,5,91,113,141,113,114,92,5,6,5,6,5,6,5,6,5,6,33,34,33,34,63,64,113,141,142,64,63,33,5,6,5,
63,64,63,64,63,64,63,64,63,64,63,91,92,91,92,5,6,5,63,64,63,64,33,34,33,34,33,63,64,113,114,113,114,92,91,92,33,34,33,5,6,5,5,33,91,92,91,92,91,63,33,88,87,88,87,5,6,63,113,114,64,63,5,6,5,6,33,34,33,63,141,142,141,142,63,64,63,33,34,33,34,33,34,33,34,63,64,63,64,113,114,113,113,114,114,91,63,64,63,64,
113,114,91,92,91,113,114,113,114,113,114,113,114,63,64,63,64,63,64,63,64,63,64,63,64,63,64,113,114,113,114,113,114,63,64,63,64,63,64,63,64,63,33,63,113,114,113,114,63,64,5,5,5,5,6,5,63,64,141,142,63,64,33,34,63,64,63,64,63,91,113,114,113,114,91,92,63,64,63,64,63,64,63,64,63,64,63,64,63,141,142,141,142,141,142,113,91,92,91,92,
113,114,113,114,113,141,142,141,142,141,142,141,142,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,92,91,113,114,113,114,92,63,64,63,141,142,113,114,113,92,63,64,63,64,63,64,113,114,113,114,113,63,64,63,91,92,113,114,113,114,113,114,113,114,113,114,113,114,113,113,114,113,114,113,114,113,114,113,114,113,114,113,113,114,113,114,113,114,113,114,
141,142,141,142,141,142,141,142,141,142,141,142,113,141,142,141,142,141,142,113,114,113,114,141,142,141,142,141,142,141,142,141,113,114,113,114,141,142,141,142,113,114,113,114,113,114,141,113,114,113,114,113,114,113,113,114,141,142,141,113,114,113,114,113,114,113,141,142,141,142,141,142,141,142,141,142,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,113,114,
113,114,113,114,113,114,63,91,92,91,92,91,92,91,92,91,92,91,92,141,142,141,142,141,142,91,92,63,64,63,64,113,113,142,113,114,113,114,113,142,141,142,141,142,141,142,141,141,142,141,142,141,142,141,142,113,114,113,114,113,114,141,142,141,142,113,114,113,114,113,114,113,114,113,114,113,141,142,141,142,141,142,141,142,113,142,141,142,141,142,141,63,64,63,141,142,141,142,141,64,
113,114,113,114,113,92,91,92,5,6,5,6,5,6,5,6,5,6,63,113,114,113,113,114,114,63,64,5,6,5,63,64,63,113,114,142,141,142,141,113,114,113,114,113,114,64,63,64,63,64,91,92,91,92,91,92,5,6,63,63,64,113,114,113,114,113,114,113,114,113,63,64,63,64,63,64,63,64,63,64,113,113,113,113,113,64,63,64,63,64,63,5,6,5,91,92,91,92,91,92,
63,64,141,142,141,64,63,6,33,34,33,34,59,60,59,60,33,34,63,63,64,91,141,142,92,91,92,33,34,33,5,63,64,141,142,63,64,91,92,141,142,141,142,141,142,64,63,64,5,6,5,5,6,5,6,5,33,5,6,91,92,141,142,141,142,141,142,141,142,141,91,63,64,63,64,5,6,5,63,64,63,64,63,64,113,64,5,6,5,6,5,33,34,33,63,64,63,64,63,64,
91,92,91,92,91,92,33,34,33,88,87,88,87,88,87,88,87,5,5,91,92,91,63,63,64,63,64,5,88,87,33,91,92,91,92,91,92,5,6,63,63,64,63,64,63,64,5,6,33,34,33,34,87,88,87,88,87,33,34,63,64,63,64,63,63,64,63,64,63,64,63,5,5,6,5,33,34,33,5,5,6,5,6,63,63,5,33,34,33,34,33,5,6,5,5,6,5,6,5,6,
5,6,5,6,5,6,5,6,5,60,59,60,59,60,59,59,60,5,5,5,5,5,91,92,5,6,5,59,60,59,5,5,5,63,5,6,5,33,34,5,6,5,6,5,6,5,33,34,5,5,59,60,59,60,59,60,59,5,5,6,5,6,5,5,6,5,6,63,63,63,63,33,34,88,87,88,87,88,87,88,87,33,34,63,64,33,88,87,88,87,88,87,88,87,88,87,88,87,33,34,
59,60,59,60,5,6,33,34,33,88,87,88,87,88,87,87,88,87,88,87,88,33,63,64,33,34,87,87,88,87,87,88,5,63,33,34,33,60,59,60,59,60,59,60,59,60,59,60,59,60,87,88,87,88,87,88,87,59,60,59,60,59,60,33,34,33,34,5,6,5,6,5,6,60,59,60,59,60,59,60,59,5,6,5,6,5,60,59,60,59,60,59,60,59,60,59,60,59,60,59,
87,88,87,88,87,59,60,59,59,60,59,60,59,60,59,59,60,59,60,59,60,5,6,5,5,6,59,60,59,60,59,59,5,5,5,6,5,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,59,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,87,88,87,88,87,88,87,88,87,33,34,59,60,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,
59,60,59,60,59,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,87,88,87,88,87,88,87,88,87,87,88,87,88,87,88,87,88,87,88,87,88,87,59,60,59,60,59,60,59,60,59,60,59,60,87,60,59,60,59,60,59,59,60,59,60,59,60,59,60,59,59,60,59,60,59,60,59,60,59,60,59,87,88,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,
87,88,87,88,87,59,60,59,60,59,60,59,60,59,60,59,60,32,59,60,59,60,59,60,59,60,59,60,59,60,59,59,60,59,60,59,60,59,60,59,60,59,60,59,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,88,87,87,88,87,88,87,88,87,88,87,88,87,59,60,59,60,59,88,87,88,87,59,60,59,60,59,60,59,60,59,60,59,60,59,60,32,31,32,
3,4,3,4,3,87,88,87,59,60,59,60,59,87,88,87,88,4,87,88,87,88,87,88,87,88,87,59,60,59,60,59,60,59,60,87,88,87,88,87,88,87,88,87,88,87,3,4,3,4,3,4,59,60,59,60,59,60,59,60,59,60,59,59,60,59,60,59,60,59,60,59,60,59,87,88,87,88,87,60,59,60,59,87,88,87,88,87,88,87,88,87,88,87,88,87,88,4,3,4,
31,32,31,32,31,59,60,59,87,88,87,88,87,59,60,59,60,32,31,32,31,32,31,32,31,32,31,87,88,87,88,87,88,87,88,87,88,32,59,60,59,60,59,60,59,60,59,60,31,32,31,32,87,88,87,88,87,88,87,88,87,88,87,87,88,87,88,87,88,87,88,87,59,60,59,60,59,60,59,88,87,88,87,59,60,59,60,59,60,59,60,59,60,59,60,59,60,32,31,32,
3,4,3,4,3,4,3,4,59,60,59,60,59,4,3,4,3,4,3,4,3,4,3,4,3,4,3,59,60,59,60,59,60,59,60,59,60,4,87,88,87,88,87,88,87,88,87,88,3,4,3,4,59,60,59,60,59,60,59,60,59,60,59,4,3,4,3,4,3,4,3,4,87,88,87,88,59,60,59,60,59,60,59,87,88,87,88,87,88,87,88,87,88,87,88,87,88,4,3,4,
31,32,31,32,31,32,31,32,87,88,87,88,87,32,31,32,31,32,31,32,31,32,31,32,31,32,31,87,88,87,88,87,88,87,88,87,88,32,59,60,59,60,59,60,59,60,59,60,31,32,31,32,87,88,87,88,87,88,87,88,87,88,87,32,31,32,31,32,31,32,31,32,59,60,59,60,59,60,59,32,31,32,31,59,60,59,60,59,60,59,60,59,60,59,60,59,60,59,60,32,
3,4,3,4,3,4,3,4,59,60,59,60,59,4,3,4,3,4,3,4,3,4,3,4,3,4,3,59,60,59,60,59,60,59,60,59,60,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,87,88,87,88,87,88,87,4,3,4,3,4,3,4,3,4,3,4,3,4,3,87,88,87,88,87,88,4,
31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,31,32,59,60,59,60,59,60,59,32,31,32,31,32,31,32,31,32,31,32,31,32,31,59,60,59,60,59,60,32,
3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,87,88,87,88,87,88,87,4,3,4,3,4,3,4,3,4,3,4,3,4,3,87,88,87,88,87,88,4,
